sample_uid,domain,horizon_text,horizon_years,short_reward,short_delay_text,short_delay_years,long_reward,long_delay_text,long_delay_years,short_first,label_a,label_b,format_name,horizon_canonical,horizon_unit,horizon_value,phrasing_id,pair_id,config_id,scenario_id,rendering,variant,condition,split,horizon_heldout,distractor_text,distractor_years,scale,scale_base_horizon,prompt_id,text,gen_text,gen_ids,n_generated,transition_tokens,response_tokens,pos_valid,choice,choice_gen_index,logit_a,logit_b,p_a,p_b,shard,row,chose_short,p_short,p_short_vocab,p_long_vocab,p_short_canon,dp_short,canon_years,canon_row,along_22:T3,normal_22:T3,along_37:T3,normal_37:T3,along_22:R0,normal_22:R0,along_29:R0,normal_29:R0
s1_000679_1,investment,600 months,50.0,100000.0,6 months,0.5,200000.0,10 years,10.0,True,a),b),formatted_v1,50 years,months,600.0,0.0,p1_000679,,,,,,,,,,,,99ada7ef5b08,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 6 months.
b) 200,000 dollars in 10 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 600 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 200,000 dollars in 10 years. My reasoning: Over a 600-month (50-year) time horizon, the 200,000 dollars","[40, 5157, 25, 293, 8, 220, 17, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 21, 15, 15, 22289, 320, 20, 15, 4666, 8, 882, 34074, 11, 279, 220, 17, 15, 15, 11, 15, 15, 15, 11192]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,39.39042282104492,55.25843811035156,1.411778356441573e-07,0.9770225286483765,30,53,False,1.2841284423386436e-07,1.411778356441573e-07,0.9770225286483765,1.309150056458945e-06,-1.1807372122250807e-06,50.0,1972,0.0069507053,2.5158527,-0.23776372,2.4294147,-0.65714085,2.2510884,-0.0995519,2.850303
s1_000679_2,investment,5 decades,50.0,100000.0,6 months,0.5,200000.0,10 years,10.0,True,a),b),formatted_v1,50 years,decades,5.0,0.0,p1_000679,,,,,,,,,,,,63e929fa6d67,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 100,000 dollars in 6 months.
b) 200,000 dollars in 10 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 5 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 200,000 dollars in 10 years. My reasoning: Over a 5-decade time horizon, the longer-term investment allows for greater compounding potential and growth, making the ","[40, 5157, 25, 293, 8, 220, 17, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 20, 6810, 32796, 882, 34074, 11, 279, 5021, 9663, 9162, 6147, 369, 7046, 1367, 13586, 4650, 323, 6513, 11, 3259, 279, 220]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,34.30120086669922,56.54970169067383,2.1538057448644565e-10,0.9914224743843079,30,54,False,2.1756992470039754e-10,2.1538057448644565e-10,0.9914224743843079,1.309150056458945e-06,-1.3089324865342446e-06,50.0,1972,-0.018562105,2.197407,-0.23683952,2.080487,0.0027857255,1.5829837,0.12576017,2.111521
s1_000680_1,investment,120 months,10.0,50000.0,1 month,0.08333333333333333,100000.0,50 years,50.0,True,a),b),formatted_v1,10 years,months,120.0,0.0,p1_000680,,,,,,,,,,,,f04e9fe8b0f7,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 1 month.
b) 100,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 120 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 50,000 dollars in 1 month. My reasoning: Receiving 50,000 dollars immediately allows for greater flexibility and potential for growth within the 120-month time","[40, 5157, 25, 264, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 220, 20, 15, 11, 15, 15, 15, 11192, 7069, 6147, 369, 7046, 24177, 323, 4650, 369, 6513, 2878, 279, 220, 16, 17, 15, 22289, 882]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,52.50790023803711,42.898189544677734,0.991348922252655,7.42042830097489e-05,30,56,True,0.9999329302721349,0.991348922252655,7.42042830097489e-05,0.9999999993629345,-6.706909079956525e-05,10.0,1975,0.91631836,2.5019898,0.6250537,2.823003,0.972983,2.8690073,1.7773823,1.4629828
s1_000680_2,investment,1 decade,10.0,50000.0,1 month,0.08333333333333333,100000.0,50 years,50.0,True,a),b),formatted_v1,10 years,decades,1.0,0.0,p1_000680,,,,,,,,,,,,6957abcae18d,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 1 month.
b) 100,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 1 decade.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 50,000 dollars in 1 month. My reasoning: Receiving 50,000 dollars immediately allows for immediate investment, debt repayment, or emergency fund building, which can generate","[40, 5157, 25, 264, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 220, 20, 15, 11, 15, 15, 15, 11192, 7069, 6147, 369, 13922, 9162, 11, 11636, 70018, 11, 476, 12851, 3802, 4752, 11, 892, 646, 6923]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,54.67919158935547,33.83065414428711,0.9998766183853149,7.581624772434736e-10,30,57,True,0.9999999991177428,0.9998766183853149,7.581624772434736e-10,0.9999999993629345,-2.451916447654412e-10,10.0,1975,0.2620244,2.489757,0.19596767,2.7338,0.4727573,2.5497131,0.35206407,0.85869914
s1_000681_1,investment,72 hours,0.008213552361396304,2500.0,1 week,0.019164955509924708,12500.0,5 years,5.0,False,a),b),formatted_v1,3 days,hours,72.0,0.0,p1_000681,,,,,,,,,,,,40fa3d9c4316,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 12,500 dollars in 5 years.
b) 2,500 dollars in 1 week.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 72 hours.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 2,500 dollars in 1 week. My reasoning: Within a 72-hour time horizon, receiving $2,500 immediately provides immediate liquidity and utility, which can be used to","[40, 5157, 25, 293, 8, 220, 17, 11, 20, 15, 15, 11192, 304, 220, 16, 2003, 13, 3017, 32711, 25, 24236, 264, 220, 22, 17, 21231, 882, 34074, 11, 12308, 400, 17, 11, 20, 15, 15, 7069, 5707, 13922, 52013, 323, 15549, 11, 892, 646, 387, 1483, 311]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", "",""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,35.86886215209961,56.02250289916992,1.5944844333759534e-09,0.9933071732521057,30,59,True,0.9999999982323957,0.9933071732521057,1.5944844333759534e-09,0.9999999930579144,5.174481287895105e-09,0.008213552361396304,1978,-0.4396438,3.4317179,-0.18225606,3.8585703,-0.42706552,2.5106997,-0.34433115,1.8099349
s1_000682_1,investment,360 months,30.0,5000.0,1 month,0.08333333333333333,25000.0,20 years,20.0,False,a),b),formatted_v1,30 years,months,360.0,0.0,p1_000682,,,,,,,,,,,,ac5879b242ad,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 25,000 dollars in 20 years.
b) 5,000 dollars in 1 month.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 360 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: **b) 5,000 dollars in 1 month**. My reasoning: Receiving $5,000 immediately allows for compounding interest over the full 360 months (30 years","[40, 5157, 25, 3070, 65, 8, 220, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 334, 13, 3017, 32711, 25, 1032, 46344, 400, 20, 11, 15, 15, 15, 7069, 6147, 369, 1367, 13586, 2734, 916, 279, 2480, 220, 18, 21, 15, 3951, 320, 18, 15, 1635]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" **"", ""b"", "")"", "" "", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,4,52.24726867675781,58.83575439453125,0.0015011822106316686,0.998498797416687,30,61,True,0.9986257688858934,0.998498797416687,0.0015011822106316686,0.0011502769936460853,0.9974754918922473,30.0,1980,-0.7526902,3.4077861,-0.6828173,3.0673687,-0.48810837,3.3859298,-0.64354074,1.8334813
s1_000682_2,investment,3 decades,30.0,5000.0,1 month,0.08333333333333333,25000.0,20 years,20.0,False,a),b),formatted_v1,30 years,decades,3.0,0.0,p1_000682,,,,,,,,,,,,d31abf2a4c07,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 25,000 dollars in 20 years.
b) 5,000 dollars in 1 month.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 3 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 25,000 dollars in 20 years. My reasoning: Over a 30-year time horizon, receiving $25,000 in 20 years allows for greater potential","[40, 5157, 25, 264, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 17, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 18, 15, 4666, 882, 34074, 11, 12308, 400, 17, 20, 11, 15, 15, 15, 304, 220, 17, 15, 1635, 6147, 369, 7046, 4650]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,53.53859329223633,44.499847412109375,0.8518633246421814,0.00010512828157516196,30,62,False,0.0001187055391028931,0.00010512828157516196,0.8518633246421814,0.0011502769936460853,-0.0010315714545431922,30.0,1980,0.0245234,3.0618463,0.13454154,2.8954532,0.30432975,2.944005,-0.58110297,1.7691525
s1_000683_1,investment,60 days,0.16427104722792607,50000.0,1 week,0.019164955509924708,250000.0,2 years,2.0,False,a),b),formatted_v1,2 months,days,60.0,0.0,p1_000683,,,,,,,,,,,,31b665479329,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 250,000 dollars in 2 years.
b) 50,000 dollars in 1 week.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 60 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 50,000 dollars in 1 week. My reasoning: Within a 60-day time horizon, receiving 50,000 dollars immediately allows for greater flexibility and potential use of","[40, 5157, 25, 293, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2003, 13, 3017, 32711, 25, 24236, 264, 220, 21, 15, 11228, 882, 34074, 11, 12308, 220, 20, 15, 11, 15, 15, 15, 11192, 7069, 6147, 369, 7046, 24177, 323, 4650, 990, 315]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,40.02350616455078,54.499176025390625,4.660885508656065e-07,0.9241414070129395,31,0,True,0.9999994832312619,0.9241414070129395,4.660885508656065e-07,0.9999326287361214,6.685449514043373e-05,0.16666666666666666,1983,0.26602256,2.916321,0.10612409,3.3863456,-0.23033403,2.7240417,0.2363938,2.0880585
s1_000683_2,investment,8 weeks,0.15331964407939766,50000.0,1 week,0.019164955509924708,250000.0,2 years,2.0,False,a),b),formatted_v1,2 months,weeks,8.0,0.0,p1_000683,,,,,,,,,,,,be18ea5daf96,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 250,000 dollars in 2 years.
b) 50,000 dollars in 1 week.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 8 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 50,000 dollars in 1 week. My reasoning: Receiving 50,000 dollars immediately allows for greater flexibility and potential for reinvestment within the 8-week time horizon","[40, 5157, 25, 293, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2003, 13, 3017, 32711, 25, 1032, 46344, 220, 20, 15, 11, 15, 15, 15, 11192, 7069, 6147, 369, 7046, 24177, 323, 4650, 369, 15244, 93439, 2878, 279, 220, 23, 29509, 882, 34074]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,37.99754333496094,54.244110107421875,6.812447850279568e-08,0.7772997617721558,31,1,True,0.9999999120561118,0.7772997617721558,6.812447850279568e-08,0.9999326287361214,6.72833199903966e-05,0.16666666666666666,1983,0.18401933,2.5799992,0.12187481,3.2601745,-0.10049282,2.5864716,0.06674858,3.8961825
s1_000684_1,investment,7 days,0.019164955509924708,100000.0,1 year,1.0,5000000.0,30 years,30.0,False,a),b),formatted_v1,1 week,days,7.0,0.0,p1_000684,,,,,,,,,,,,fa37a32d4e85,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 5,000,000 dollars in 30 years.
b) 100,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 7 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 100,000 dollars in 1 year. My reasoning: Within a 7-day time horizon, receiving 100,000 dollars in 1 year is more immediately useful","[40, 5157, 25, 293, 8, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 13, 3017, 32711, 25, 24236, 264, 220, 22, 11228, 882, 34074, 11, 12308, 220, 16, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 1042, 374, 803, 7069, 5390]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""1"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,42.99193572998047,52.717674255371094,5.658271402353421e-05,0.9706328511238098,31,3,True,0.9999402772925078,0.9706328511238098,5.658271402353421e-05,0.9999966281582078,-5.635086569999448e-05,0.019164955509924708,1986,-0.99805987,2.507698,-0.870213,2.718229,-0.6286665,2.3494136,-0.8330864,2.7326536
s1_000684_2,investment,168 hours,0.019164955509924708,100000.0,1 year,1.0,5000000.0,30 years,30.0,False,a),b),formatted_v1,1 week,hours,168.0,0.0,p1_000684,,,,,,,,,,,,a7d80618020b,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 5,000,000 dollars in 30 years.
b) 100,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 168 hours.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a). My reasoning: Receiving 5,000,000 dollars in 30 years allows for long-term compounding and investment growth, which could significantly outpace the value of 100","[40, 5157, 25, 264, 568, 3017, 32711, 25, 1032, 46344, 220, 20, 11, 15, 15, 15, 11, 15, 15, 15, 11192, 304, 220, 18, 15, 1635, 6147, 369, 1293, 9663, 1367, 13586, 323, 9162, 6513, 11, 892, 1410, 11941, 700, 1306, 279, 897, 315, 220, 16, 15, 15]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")."", "" My"", "" reasoning"", "":""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,53.84886169433594,41.44346618652344,0.9706832766532898,4.6448335524473805e-06,31,4,False,4.096409890828514e-06,4.6448335524473805e-06,0.9706832766532898,0.9999966281582078,-0.9999925317483169,0.019164955509924708,1986,-2.5894954,5.9318085,-1.0999312,6.267112,-2.232186,5.298803,-0.28960243,9.205764
s1_000685_1,investment,360 months,30.0,1000.0,1 year,1.0,50000.0,30 years,30.0,True,a),b),formatted_v1,30 years,months,360.0,0.0,p1_000685,,,,,,,,,,,,35f186e46878,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 1,000 dollars in 1 year.
b) 50,000 dollars in 30 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 360 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 50,000 dollars in 30 years. My reasoning: Over a 360-month (30-year) time horizon, receiving $50,000 in 3","[40, 5157, 25, 293, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 18, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 18, 21, 15, 22289, 320, 18, 15, 4666, 8, 882, 34074, 11, 12308, 400, 20, 15, 11, 15, 15, 15, 304, 220, 18]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,39.77663803100586,55.40020751953125,1.35815611201906e-07,0.9399132132530212,31,6,False,1.639720824629104e-07,1.35815611201906e-07,0.9399132132530212,6.542462985379275e-10,1.6331783616437248e-07,30.0,1989,-0.5310574,4.2740917,-0.17666836,3.7513282,0.3341443,5.376504,-0.2845957,2.98473
